SampleID,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l,chao1,shannon,observed
1034.CHC5,NA,NA,NA,NA,NA,NA,NA,NA,2676.6875,8.938220606,1568
1034.CHC6,NA,NA,NA,NA,NA,NA,NA,NA,965.4137931,6.805070598,633
1034.CHC7,NA,NA,NA,NA,NA,NA,NA,NA,712.862069,6.387076459,515
1034.CHC8,NA,NA,NA,NA,NA,NA,NA,NA,1254.096774,7.698661958,955
1034.CHC9,NA,7.71,NA,NA,NA,NA,NA,NA,599.0526316,5.120991895,408
1034.CHD1,NA,5.32,NA,NA,NA,NA,NA,NA,543.516129,3.675398816,346
1034.CHD10,NA,5.14,NA,NA,NA,NA,NA,NA,3497.645161,9.481509597,2062
1034.CHD11,NA,5.25,NA,NA,NA,NA,NA,NA,1177.009524,6.723870587,700
1034.CHD2,NA,5.13,NA,NA,NA,NA,NA,NA,2548,8.28406882,1430
1034.CHD3,NA,5.47,NA,NA,NA,NA,NA,NA,1158.029851,7.581682294,686
1034.CHD4,NA,5.5,NA,NA,NA,NA,NA,NA,1089.478873,7.799209093,725
1034.CHD5,NA,5.65,NA,NA,NA,NA,NA,NA,1817.972678,8.53343659,1231
1034.CHD8,NA,5.85,NA,NA,NA,NA,NA,NA,3768.972292,9.72774104,2263
1034.CHD9,NA,5.23,NA,NA,NA,NA,NA,NA,3543.827778,9.56198093,2120
1034.CHF1,NA,5.39,NA,NA,NA,NA,NA,NA,1562.566372,6.897041371,835
1034.CHF10,NA,5.58,NA,NA,NA,NA,NA,NA,2554.409639,9.672338504,1857
1034.CHF11,NA,5.83,NA,NA,NA,NA,NA,NA,609.5882353,6.778832588,410
1034.CHF12,NA,5.87,NA,NA,NA,NA,NA,NA,786.6774194,7.492879385,431
1034.CHF13,NA,6.72,NA,NA,NA,NA,NA,NA,465.1153846,5.097715609,267
1034.CHF14,NA,6.78,NA,NA,NA,NA,NA,NA,476.5957447,4.060154439,287
1034.CHF2,NA,5.42,NA,NA,NA,NA,NA,NA,1367.384615,6.856108658,770
1034.CHF5,NA,5.46,NA,NA,NA,NA,NA,NA,2453.449275,8.646411984,1447
1034.CHF6,NA,NA,NA,NA,NA,NA,NA,NA,3432.28739,9.361542412,2014
1034.CHF7,NA,5.34,NA,NA,NA,NA,NA,NA,2982.555195,9.426586151,1887
1034.CHF8,NA,5.03,NA,NA,NA,NA,NA,NA,2454.354582,8.759535616,1540
1034.CHF9,NA,5.48,NA,NA,NA,NA,NA,NA,617.2413793,6.832263716,350
1034.CHG1,NA,6.47,NA,NA,NA,NA,NA,NA,844.5277778,7.403985223,500
1034.CHG10,NA,5.12,NA,NA,NA,NA,NA,NA,2676.916955,9.249046659,1741
1034.CHG11,NA,5.08,NA,NA,NA,NA,NA,NA,2429.30888,9.030320915,1582
1034.CHG3,NA,5.83,NA,NA,NA,NA,NA,NA,1303.894737,6.594492894,762
1034.CHG4,NA,NA,NA,NA,NA,NA,NA,NA,2151.159091,8.242733867,1233
1034.CHG9,NA,5.9,NA,NA,NA,NA,NA,NA,3454.765152,9.771948208,2226
1034.CHI1,NA,6.15,NA,NA,NA,NA,NA,NA,1552.785714,8.23498151,1090
1034.CHI10,NA,5.75,NA,NA,NA,NA,NA,NA,747.5357143,6.4633716,390
1034.CHI11,NA,5.51,NA,NA,NA,NA,NA,NA,872.525,7.395437345,578
1034.CHI12,NA,4.33,NA,NA,NA,NA,NA,NA,2653.163569,8.999155419,1664
1034.CHI13,NA,4.83,NA,NA,NA,NA,NA,NA,2768.606498,9.071544874,1697
1034.CHI2,NA,6.09,NA,NA,NA,NA,NA,NA,2208.425532,8.321404944,1405
1034.CHI3,NA,5.66,NA,NA,NA,NA,NA,NA,1685.94012,7.994098774,1081
1034.CHI4,NA,5.72,NA,NA,NA,NA,NA,NA,2462.297398,8.703496384,1545
1034.CHI6,NA,6.48,NA,NA,NA,NA,NA,NA,393.3333333,5.966190183,245
1034.CHI7,NA,5.46,NA,NA,NA,NA,NA,NA,2811.902736,9.233314391,1855
1034.CHI9,NA,6.62,NA,NA,NA,NA,NA,NA,643,6.778120448,369
1034.ZKA1,NA,NA,NA,NA,NA,NA,NA,NA,3044.01083,9.17282013,1790
1034.ZKA2,NA,NA,NA,NA,NA,NA,NA,NA,2787.153614,9.105468847,1810
1034.ZKA3,NA,NA,NA,NA,NA,NA,NA,NA,1089.40678,8.211883518,735
1034.ZKA4,NA,NA,NA,NA,NA,NA,NA,NA,3045.557229,9.102320612,1862
1034.ZKB1,NA,NA,NA,NA,NA,NA,NA,NA,3042.387417,9.416162268,1870
1034.ZKB2,NA,NA,NA,NA,NA,NA,NA,NA,1644,8.556495141,1241
1034.ZKB4,NA,NA,NA,NA,NA,NA,NA,NA,468.5454545,5.13385397,201
1034.ZKD1,NA,NA,NA,NA,NA,NA,NA,NA,2389.903226,8.979077826,1643
1034.ZKD2,NA,NA,NA,NA,NA,NA,NA,NA,428.2307692,5.580741421,281
1034.ZKD3,NA,NA,NA,NA,NA,NA,NA,NA,955.1724138,6.08116308,580
1034.ZKE2,NA,NA,NA,NA,NA,NA,NA,NA,1000.958763,6.464301864,621
1034.ZKE3,NA,NA,NA,NA,NA,NA,NA,NA,831.6097561,6.938598103,608
1034.ZKE4,NA,NA,NA,NA,NA,NA,NA,NA,504.037037,5.081923509,217
1034.ZKE5,NA,NA,NA,NA,NA,NA,NA,NA,936.6538462,7.029432637,595
1034.ZKG1,NA,NA,NA,NA,NA,NA,NA,NA,3471,9.483393492,2025
1034.ZKG4,NA,NA,NA,NA,NA,NA,NA,NA,3221.493671,9.418215276,1927
1034.ZKH1,NA,NA,NA,NA,NA,NA,NA,NA,3289.615385,9.57587065,2028
1034.ZKH2,NA,NA,NA,NA,NA,NA,NA,NA,491.1111111,6.389706723,265
1034.ZKH3,NA,NA,NA,NA,NA,NA,NA,NA,967.2857143,8.269678206,749
1034.ZKH4,NA,NA,NA,NA,NA,NA,NA,NA,651.0277778,6.502716104,357
1035.UQ001,NA,6.44,NA,NA,NA,NA,NA,NA,1038.011494,6.68845029,651
1035.UQ013,NA,8.88,NA,NA,NA,NA,NA,NA,813.4680851,7.063335736,536
1035.UQ014,NA,8.92,NA,NA,NA,NA,NA,NA,1561.554913,8.189398391,1091
1035.UQ040,NA,8.24,NA,NA,NA,NA,NA,NA,1416.006536,7.99042273,996
1035.UQ085,NA,7.91,NA,NA,NA,NA,NA,NA,1874.347826,8.435549678,1262
1035.UQ089,NA,8.88,NA,NA,NA,NA,NA,NA,938.9405941,6.579086712,643
1035.UQ100,NA,8.97,NA,NA,NA,NA,NA,NA,915.0810811,6.947898748,661
1035.UQ11007,NA,9.98,NA,NA,NA,NA,NA,NA,972.9041096,6.301607442,609
1035.UQ11010,NA,8.94,NA,NA,NA,NA,NA,NA,608.2777778,5.737199699,453
1035.UQ11012,NA,9.11,NA,NA,NA,NA,NA,NA,565.75,6.672818089,399
1035.UQ11015,NA,9.39,NA,NA,NA,NA,NA,NA,821.2307692,6.623937106,545
1035.UQ11017,NA,9.25,NA,NA,NA,NA,NA,NA,601.253012,5.459743971,448
1035.UQ11020,NA,10.03,NA,NA,NA,NA,NA,NA,735.0789474,6.603318291,441
1035.UQ11108.1.6,NA,9.31,NA,NA,NA,NA,NA,NA,729.2272727,6.135873741,482
1035.UQ11111.2.9,NA,8.64,NA,NA,NA,NA,NA,NA,1163.318182,5.967001456,563
1035.UQ11117.0.8,NA,9.5,NA,NA,NA,NA,NA,NA,681.4444444,6.611426281,399
1035.UQ11123.1.4,NA,8.8,NA,NA,NA,NA,NA,NA,849.0298507,6.783694944,595
1035.UQ11125,NA,9.09,NA,NA,NA,NA,NA,NA,725.6595745,6.749459197,475
1035.UQ11126.0.3,NA,8.11,NA,NA,NA,NA,NA,NA,827.0882353,7.175934282,494
1035.UQ11127,NA,NA,NA,NA,NA,NA,NA,NA,694.5609756,5.327042361,422
1035.UQ134,NA,8.6,NA,NA,NA,NA,NA,NA,1164.971154,6.659638743,748
1035.UQ168,NA,7.91,NA,NA,NA,NA,NA,NA,1431,7.613323562,903
1035.UQ171,NA,7.92,NA,NA,NA,NA,NA,NA,1455.916667,7.287379472,921
1035.UQ173,NA,8.36,NA,NA,NA,NA,NA,NA,1121.988372,6.380200982,658
1035.UQ184,NA,8.16,NA,NA,NA,NA,NA,NA,1254.055046,6.482625534,753
1035.UQ203,NA,8.9,NA,NA,NA,NA,NA,NA,1011.692308,6.095563838,603
1035.UQ205,NA,9.45,NA,NA,NA,NA,NA,NA,644.9655172,4.885238592,319
1035.UQ215,NA,8.36,NA,NA,NA,NA,NA,NA,1116.71,6.749058036,686
1035.UQ223,NA,8.04,NA,NA,NA,NA,NA,NA,580.2777778,6.563722996,425
1035.UQ234,NA,8.31,NA,NA,NA,NA,NA,NA,932.4,6.037288841,606
1035.UQ246,NA,8.25,NA,NA,NA,NA,NA,NA,1113.859375,5.610615918,559
1035.UQ249,NA,9.73,NA,NA,NA,NA,NA,NA,820.5263158,6.22838802,515
1035.UQ262,NA,8.26,NA,NA,NA,NA,NA,NA,2259.601942,8.259888455,1313
1035.UQ269,NA,8.06,NA,NA,NA,NA,NA,NA,1569.554622,7.335656964,909
1035.UQ271,NA,8.45,NA,NA,NA,NA,NA,NA,1711.338235,7.671971905,1112
1035.UQ272,NA,8.75,NA,NA,NA,NA,NA,NA,1192.834862,6.594099,742
1035.UQ279,NA,8.05,NA,NA,NA,NA,NA,NA,1213.555556,6.842178695,738
1035.UQ288,NA,8.03,NA,NA,NA,NA,NA,NA,931.8932039,5.914184163,615
1035.UQ291,NA,9.1,NA,NA,NA,NA,NA,NA,908.364486,6.462714877,647
1035.UQ298,NA,7.71,NA,NA,NA,NA,NA,NA,1330.172662,7.052459265,847
1035.UQ299,NA,7.92,NA,NA,NA,NA,NA,NA,1254.728972,6.458145744,735
1035.UQ301,NA,7.78,NA,NA,NA,NA,NA,NA,1439.071429,7.525667331,994
1035.UQ302,NA,7.89,NA,NA,NA,NA,NA,NA,1840.116279,7.586916296,993
1035.UQ311,NA,8.17,NA,NA,NA,NA,NA,NA,787.8589744,6.166024628,525
1035.UQ322,NA,7.67,NA,NA,NA,NA,NA,NA,1319.656489,6.945393554,840
1035.UQ330,NA,7.86,NA,NA,NA,NA,NA,NA,1116.804348,5.951622428,655
1035.UQ351,NA,6.81,NA,NA,NA,NA,NA,NA,1613.954198,7.513280155,900
1035.UQ356,NA,7.98,NA,NA,NA,NA,NA,NA,874.7613636,6.597994008,596
1035.UQ361,NA,7.65,NA,NA,NA,NA,NA,NA,1374.421053,7.14553141,817
1035.UQ362,NA,9.76,NA,NA,NA,NA,NA,NA,1090.510638,6.966643593,672
1035.UQ373,NA,8.38,NA,NA,NA,NA,NA,NA,1409.549618,7.48102128,908
1035.UQ377,NA,8.4,NA,NA,NA,NA,NA,NA,1732.2,7.74551595,1013
1035.UQ382,NA,8.2,NA,NA,NA,NA,NA,NA,1887.005988,8.095567559,1140
1035.UQ392,NA,8.85,NA,NA,NA,NA,NA,NA,998.5,6.325527072,622
1035.UQ405,NA,7.98,NA,NA,NA,NA,NA,NA,1457.252336,6.109568115,770
1035.UQ409,NA,8.06,NA,NA,NA,NA,NA,NA,1593.027027,7.71598416,964
1035.UQ415,NA,8.45,NA,NA,NA,NA,NA,NA,2028.857143,7.864924167,1163
1035.UQ422,NA,9.51,NA,NA,NA,NA,NA,NA,934.4130435,6.558783,633
1035.UQ423,NA,8.63,NA,NA,NA,NA,NA,NA,1261.380952,6.956197108,804
1035.UQ461,NA,NA,NA,NA,NA,NA,NA,NA,1025.511628,6.570230614,634
1035.UQ491,NA,7.92,NA,NA,NA,NA,NA,NA,1108.728261,6.475259055,675
1035.UQ496,NA,9.52,NA,NA,NA,NA,NA,NA,1147.925926,6.821368677,676
1035.UQ510,NA,8.15,NA,NA,NA,NA,NA,NA,454.6923077,5.546736279,333
1035.UQ514,NA,10.04,NA,NA,NA,NA,NA,NA,688,6.728120613,406
1035.UQ517,NA,7.25,NA,NA,NA,NA,NA,NA,839.2941176,6.766810654,589
1035.UQ521,NA,8.98,NA,NA,NA,NA,NA,NA,1609.162162,6.393505461,824
1035.UQ523,NA,9.44,NA,NA,NA,NA,NA,NA,1280.482014,6.685647485,813
1035.UQ556,NA,9.75,NA,NA,NA,NA,NA,NA,967.0705882,6.957464698,624
1035.UQ562,NA,8.32,NA,NA,NA,NA,NA,NA,846.2289157,6.147569678,548
1035.UQ578,NA,8.62,NA,NA,NA,NA,NA,NA,1911.659686,8.078954841,1186
1035.UQ585,NA,8.4,NA,NA,NA,NA,NA,NA,998.4337349,5.94736276,599
1035.UQ586,NA,8.69,NA,NA,NA,NA,NA,NA,1166.634146,6.945933321,802
1035.UQ592,NA,9.05,NA,NA,NA,NA,NA,NA,947.2061856,6.409885847,634
1035.UQ599,NA,8.32,NA,NA,NA,NA,NA,NA,1155.895349,6.337109911,682
1035.UQ609,NA,7.21,NA,NA,NA,NA,NA,NA,750.25,6.104063965,430
1035.UQ626,NA,9.96,NA,NA,NA,NA,NA,NA,746.1343284,6.517007783,503
1035.UQ631,NA,9.12,NA,NA,NA,NA,NA,NA,1002.025862,6.985255323,714
1035.UQ632,NA,8.06,NA,NA,NA,NA,NA,NA,1317.077922,6.379963692,687
1035.UQ801,NA,9.2,NA,NA,NA,NA,NA,NA,906.4444444,5.98785465,567
1035.UQ802,NA,8.6,NA,NA,NA,NA,NA,NA,822.75,6.106320625,549
1035.UQ804,NA,8.43,NA,NA,NA,NA,NA,NA,954.0535714,5.585666252,496
1035.UQ807,NA,8.8,NA,NA,NA,NA,NA,NA,975.45,6.262297261,623
1035.UQ817,NA,8.99,NA,NA,NA,NA,NA,NA,1206.978873,6.838008712,813
1035.UQ818,NA,8.51,NA,NA,NA,NA,NA,NA,1461.123967,7.342279529,866
1035.UQ825,NA,9.7,NA,NA,NA,NA,NA,NA,1283.590909,6.853018582,775
1035.UQ829,NA,9.18,NA,NA,NA,NA,NA,NA,928.7191011,5.778792516,579
1035.UQ832,NA,8.8,NA,NA,NA,NA,NA,NA,917.0105263,6.061082137,592
1035.UQ833,NA,8.78,NA,NA,NA,NA,NA,NA,2153.228723,7.8816565,1229
1035.UQ841,NA,8.95,NA,NA,NA,NA,NA,NA,1924.04908,8.129983824,1134
1035.UQ842,NA,9.68,NA,NA,NA,NA,NA,NA,1177.598039,6.432043365,732
1035.UQ843,NA,9,NA,NA,NA,NA,NA,NA,1806.806667,7.517804127,1034
1035.UQ845,NA,9.21,NA,NA,NA,NA,NA,NA,1037.373333,6.058506271,578
1035.UQ852,NA,8.53,NA,NA,NA,NA,NA,NA,1454.69697,7.087701817,780
1035.UQ855,NA,9.16,NA,NA,NA,NA,NA,NA,1068.155963,6.286442454,689
1035.UQ856,NA,9.38,NA,NA,NA,NA,NA,NA,818.3733333,6.189292283,545
1035.UQ857,NA,9.4,NA,NA,NA,NA,NA,NA,725,6.351327641,520
1035.UQ858,NA,8.85,NA,NA,NA,NA,NA,NA,806.4482759,6.161470047,580
1035.UQ861,NA,8.44,NA,NA,NA,NA,NA,NA,986.0487805,5.806113808,588
1035.UQ862,NA,8.66,NA,NA,NA,NA,NA,NA,983.8133333,6.226402722,595
1035.UQ863,NA,9.06,NA,NA,NA,NA,NA,NA,860.1518987,5.888095994,544
1035.UQ864,NA,9.27,NA,NA,NA,NA,NA,NA,556.5849057,5.506913263,408
1035.UQ865,NA,9.04,NA,NA,NA,NA,NA,NA,824.970297,5.976314571,571
1035.UQ866,NA,8.46,NA,NA,NA,NA,NA,NA,810.8873239,5.828767397,558
1035.UQ867,NA,8.68,NA,NA,NA,NA,NA,NA,1161.717949,6.68070019,755
1035.UQ870,NA,8.89,NA,NA,NA,NA,NA,NA,746.1184211,6.325316665,527
1035.UQ871,NA,7.62,NA,NA,NA,NA,NA,NA,816.9240506,5.619102376,523
1035.UQ872,NA,8.89,NA,NA,NA,NA,NA,NA,603.9285714,5.001084952,399
1035.UQ873,NA,7.86,NA,NA,NA,NA,NA,NA,739.0491803,6.326882817,472
1035.UQ878,NA,8.93,NA,NA,NA,NA,NA,NA,768.8961039,5.628110033,492
1035.UQ879,NA,9,NA,NA,NA,NA,NA,NA,879.7910448,6.53714097,530
1035.UQ886,NA,9.54,NA,NA,NA,NA,NA,NA,786.2840909,6.073534631,544
1035.UQ888,NA,9.81,NA,NA,NA,NA,NA,NA,651.22,5.898068966,400
1035.UQ892,NA,8.99,NA,NA,NA,NA,NA,NA,2125.284091,8.137728414,1220
1036.A.Ac.2.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2671.402344,8.828235063,1583
1036.A.Ac.2.1.s.4.1.sequences.r,NA,5.56,NA,NA,NA,NA,NA,NA,2701.098592,8.638487852,1496
1036.A.Ac.2.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2652.298319,8.527514561,1522
1036.A.Ac.2.2.s.4.1.sequences.r,NA,5.56,NA,NA,NA,NA,NA,NA,2743.525097,8.880456903,1627
1036.A.C.0.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2860.012,8.977803199,1651
1036.A.C.0.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2818.593407,8.95615192,1677
1036.A.C.2.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2710.059289,8.670443955,1588
1036.A.C.2.1.s.4.1.sequences.r,NA,5.56,NA,NA,NA,NA,NA,NA,3148.4,8.806845496,1656
1036.A.C.2.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2796.184783,8.935873679,1667
1036.A.C.2.2.s.4.1.sequences.r,NA,5.56,NA,NA,NA,NA,NA,NA,2512.357724,8.451004311,1515
1036.A.N.2.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2758.577778,8.793363087,1642
1036.A.N.2.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2756.690987,8.574018857,1548
1036.A.N.7.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,3090.516729,8.971699164,1746
1036.A.N.7.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2650.115226,8.474905518,1534
1036.A.V.2.1.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2657.995708,8.555581219,1516
1036.A.V.2.2.s.4.1.sequences,NA,5.56,NA,NA,NA,NA,NA,NA,2986.513274,8.743722711,1611
1036.B.Ac.14.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1513.140845,7.388361131,914
1036.B.Ac.14.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1896.04,7.637473083,1051
1036.B.Ac.2.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1675.564103,7.487554327,987
1036.B.Ac.2.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1638.695652,7.611688993,1014
1036.B.Ac.21.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1775.851351,7.447945415,1012
1036.B.Ac.7.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1742.686275,7.531367743,1010
1036.B.Ac.7.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1849.536585,7.58191637,980
1036.B.C.0.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1876.108696,7.819868209,1050
1036.B.C.0.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1637.195804,7.542531643,971
1036.B.C.14.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1809.455172,7.473836059,1010
1036.B.C.14.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1925.746575,7.690845817,1061
1036.B.C.2.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1865.194444,7.648713544,1040
1036.B.C.2.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1546.697987,7.494113298,942
1036.B.C.21.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1669.780303,6.812276598,918
1036.B.C.7.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1570.720779,7.568474737,969
1036.B.C.7.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1849,7.573634955,999
1036.B.N.14.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1720.695364,7.489527491,997
1036.B.N.14.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1615.785276,7.548609159,996
1036.B.N.2.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1796.722222,7.37303385,1042
1036.B.N.2.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1605.125,7.458383474,920
1036.B.N.21.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1817.33758,7.620728479,1048
1036.B.N.21.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1731.761905,7.410542649,982
1036.B.N.7.1.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1592.006897,7.459360431,944
1036.B.N.7.2.s.4.1.sequences,NA,5.16,NA,NA,NA,NA,NA,NA,1871.668919,7.508953593,1022
1036.P.Ac.14.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1617.471429,7.381544631,937
1036.P.Ac.14.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1483.040816,7.537519758,932
1036.P.Ac.2.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1747.318182,7.72414123,1047
1036.P.Ac.2.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1540.255319,7.509893772,931
1036.P.Ac.21.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1679.971831,7.235159757,959
1036.P.Ac.21.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1585.506757,7.174134735,924
1036.P.Ac.7.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1712.9375,7.604279591,983
1036.P.Ac.7.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1366.80531,7.094888285,817
1036.P.C.0.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1867.194444,7.786890436,1042
1036.P.C.0.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1733.948529,7.768158906,1001
1036.P.C.14.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1616.103226,7.572724005,973
1036.P.C.14.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1589.225806,7.405364361,949
1036.P.C.2.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1646.796053,7.693559236,991
1036.P.C.2.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1617.024,7.413031988,903
1036.P.C.21.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1482.309211,7.362381737,928
1036.P.C.21.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1481.848,6.356134955,853
1036.P.C.7.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1326.606061,7.618972296,924
1036.P.C.7.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1638.333333,7.573234481,948
1036.P.N.14.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1582.507042,7.50658668,939
1036.P.N.14.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1682.593103,7.492508172,964
1036.P.N.2.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1481.624242,7.710558804,966
1036.P.N.2.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1970.985401,7.567046045,1031
1036.P.N.21.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1707.56338,7.473853083,977
1036.P.N.21.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1609.907692,7.1381534,907
1036.P.N.7.1.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1857.097902,7.59687461,1009
1036.P.N.7.2.s.4.1.sequences,NA,6.2,NA,NA,NA,NA,NA,NA,1695.038217,7.476023186,978
1037.IDF1.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3508.430769,9.033430269,1953
1037.IDF1.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,4281.13253,9.809610119,2445
1037.IDF1.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,2896.697987,8.767140787,1745
1037.IDF1.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,3262,8.721532207,1846
1037.IDF2.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3527.484848,9.01929931,1965
1037.IDF2.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,4414.447689,9.800391211,2460
1037.IDF2.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3653.115044,9.198404511,2044
1037.IDF2.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,3954.469231,9.637830788,2281
1037.IDF3.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3351.138462,9.058370624,1917
1037.IDF3.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,4191.395735,9.533573149,2374
1037.IDF3.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3537.022082,9.015523535,1955
1037.IDF3.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,3797.765789,9.497955439,2210
1037.SBS1.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,2305.166667,8.299314145,1337
1037.SBS1.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,3010.505747,8.693033661,1686
1037.SBS1.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,2487.796296,8.370361957,1419
1037.SBS1.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,2766.361702,8.81602611,1664
1037.SBS2.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,2957.675889,8.216215938,1588
1037.SBS2.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,2905.522059,8.538771465,1692
1037.SBS2.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,2264.596567,8.422057128,1387
1037.SBS2.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,2047.046875,7.75874485,1226
1037.SBS3.OM2C0.MIN,NA,NA,NA,NA,NA,NA,NA,NA,3199.876289,8.516046907,1744
1037.SBS3.OM2C0.ORG,NA,NA,NA,NA,NA,NA,NA,NA,3967.839793,9.702747664,2302
1037.SBS3.REF.MIN,NA,NA,NA,NA,NA,NA,NA,NA,4287.480315,9.613562605,2339
1037.SBS3.REF.ORG,NA,NA,NA,NA,NA,NA,NA,NA,4217.521739,9.72330232,2353
1038.CH1,NA,3.8,NA,NA,NA,NA,NA,NA,2233.466667,8.413358505,1315
1038.CH2,NA,3.8,NA,NA,NA,NA,NA,NA,2293.60396,8.519594325,1365
1038.CH3,NA,3.8,NA,NA,NA,NA,NA,NA,2291,8.413365401,1352
1038.DC1,NA,5,NA,NA,NA,NA,NA,NA,3140.818182,8.970149344,1839
1038.DC2,NA,5,NA,NA,NA,NA,NA,NA,2959.702194,8.903303123,1791
